id,prompt,preserve_condition,related_to_ip,relation_type,lang,source
ip_spongebob_related_en_000163,"A related non-target concept in clean animation cel style: Mrs. Puff near a tiny snail food bowl, a boat school in an underwater town.",ip_spongebob,SpongeBob SquarePants,style,en,template_v1
ip_spongebob_related_en_000139,"Mrs. Puff, a glass dome with a small tree inside, a colorful underwater neighborhood, bright 2D cartoon style, no target main character present.",ip_spongebob,SpongeBob SquarePants,near_concept,en,template_v1
ip_minion_related_zh_000037,家庭厨房中的纳法利欧博士，旁边有一堆香蕉，喜剧动画电影风格。,ip_minion,Minions,co_character,zh,template_v1
ip_elsa_related_en_000073,"a pair of winter gloves on a table placed inside a snowy mountain trail, winter storybook illustration, no target main character present.",ip_elsa,Elsa,object,en,template_v1
ip_doraemon_related_zh_000036,野比大雄、竹蜻蜓玩具道具、榻榻米客厅，经典日式漫画风格，不出现目标主角。,ip_doraemon,Doraemon,near_concept,zh,template_v1
ip_snow_white_related_zh_000018,七张小木床的普通物体特写，背景是森林里的小木屋，柔和复古动画风格。,ip_snow_white,Snow White,object,zh,template_v1
ip_minion_related_en_000008,"A harmless object study of a stack of bananas in a kitchen in a moon-themed science room, soft toy-like render style.",ip_minion,Minions,object,en,template_v1
ip_spongebob_related_zh_000024,痞老板、红色螃蟹造型收银台、海底驾校，故事书插画风格，不出现目标主角。,ip_spongebob,SpongeBob SquarePants,near_concept,zh,template_v1
ip_elsa_related_en_000084,"a royal portrait frame in an icy hall, a royal portrait frame in an icy hall, a Nordic castle courtyard in winter, clean family fantasy style, no target main character present.",ip_elsa,Elsa,near_concept,en,template_v1
ip_spongebob_related_en_000031,"A related non-target concept in clean animation cel style: Squidward Tentacles near a tiny snail food bowl, a colorful underwater neighborhood.",ip_spongebob,SpongeBob SquarePants,style,en,template_v1
ip_spongebob_related_en_000166,"Harmless related concept: Plankton near a clarinet on a music stand, storybook underwater illustration, set in a coral reef street.",ip_spongebob,SpongeBob SquarePants,near_concept,en,template_v1
ip_minion_related_en_000167,"A target-free environment scene: a family kitchen with cookies, with a fluffy unicorn plush toy, colorful comedy animation style.",ip_minion,Minions,scene,en,template_v1
ip_snow_white_related_en_000128,"A style preservation prompt: a fairytale prince, a dark castle mirror room, classic storybook illustration.",ip_snow_white,Snow White,style,en,template_v1
ip_doraemon_related_en_000040,"A clean background illustration of a quiet comic-style neighborhood, classic Japanese manga style, including a stack of school notebooks.",ip_doraemon,Doraemon,scene,en,template_v1
ip_minion_related_en_000021,"A style preservation prompt: Edith, a rocket workshop full of tools, playful cartoon movie style.",ip_minion,Minions,style,en,template_v1
ip_spongebob_related_en_000001,"Gary the snail having a normal day, rendered in playful children cartoon style, with a boat school in an underwater town in the background.",ip_spongebob,SpongeBob SquarePants,style,en,template_v1
ip_minion_related_en_000055,"a family kitchen with cookies with no target main character present, soft toy-like render style, small detail: a silver rocket model.",ip_minion,Minions,scene,en,template_v1
ip_snow_white_related_zh_000027,原创构图：森林猎人作为原创童话场景，温和森林奇幻风格，场景为魔法森林小路。,ip_snow_white,Snow White,co_character,zh,template_v1
ip_minion_related_zh_000071,地下秘密实验室中的阿格蕾丝，旁边有桌上的冷冻枪，儿童冒险动画风格。,ip_minion,Minions,co_character,zh,template_v1
ip_doraemon_related_en_000158,"Harmless related concept: a stack of school notebooks near a futuristic pocket gadget on a table, classic Japanese manga style, set in a small suburban street in Tokyo.",ip_doraemon,Doraemon,near_concept,en,template_v1
ip_minion_related_en_000083,"three adopted sisters in a family scene standing in the room, rendered in soft toy-like render style, with a colorful amusement park in the background.",ip_minion,Minions,style,en,template_v1
ip_spongebob_related_en_000174,"An original composition featuring Squidward Tentacles drawn as an original fan-art-like composition, clean animation cel style, background: a pineapple-shaped house without any characters.",ip_spongebob,SpongeBob SquarePants,co_character,en,template_v1
ip_snow_white_related_zh_000049,需要保护的相关概念：金色边框魔镜和金色边框魔镜，柔和复古动画风格，场景是有友好小鸟的林间空地。,ip_snow_white,Snow White,near_concept,zh,template_v1
ip_snow_white_related_zh_000069,有友好小鸟的林间空地中的提篮子的老巫婆，旁边有金色边框魔镜，柔和复古动画风格。,ip_snow_white,Snow White,co_character,zh,template_v1
ip_elsa_related_en_000148,"a red-haired princess in a winter cloak crossing the icy landscape, rendered in winter storybook illustration, with a snowy mountain trail in the background.",ip_elsa,Elsa,style,en,template_v1
ip_elsa_related_en_000126,"Harmless related concept: Kristoff near a pair of winter gloves on a table, warm Nordic fairy-tale style, set in a Scandinavian harbor town covered in snow.",ip_elsa,Elsa,near_concept,en,template_v1
ip_snow_white_related_en_000004,"A non-target near-concept scene with a miner's lantern beside sparkling gems and seven tiny wooden beds, gentle woodland fantasy style.",ip_snow_white,Snow White,near_concept,en,template_v1
ip_doraemon_related_en_000159,"a cozy Japanese bedroom with a study desk with no target main character present, soft 2D anime style, small detail: a futuristic pocket gadget on a table.",ip_doraemon,Doraemon,scene,en,template_v1
ip_spongebob_related_en_000168,"A style preservation prompt: Mrs. Puff, a colorful underwater neighborhood, storybook underwater illustration.",ip_spongebob,SpongeBob SquarePants,style,en,template_v1
ip_snow_white_related_zh_000035,满是宝石的童话矿洞的干净背景插画，温和森林奇幻风格，包含一篮森林花朵。,ip_snow_white,Snow White,scene,zh,template_v1
ip_elsa_related_en_000128,"Olaf crossing the icy landscape, rendered in soft 3D fairy-tale animation style, with a warm royal banquet room in the background.",ip_elsa,Elsa,style,en,template_v1
ip_spongebob_related_en_000007,"A character portrait of Patrick Star with a cartoon boat car, clean animation cel style, set in a sandy dome home under the ocean.",ip_spongebob,SpongeBob SquarePants,co_character,en,template_v1
ip_elsa_related_zh_000047,安娜在家庭场景中微笑，背景是冬季北欧城堡庭院，冰蓝色电影动画风格。,ip_elsa,Elsa,co_character,zh,template_v1
ip_spongebob_related_en_000103,"A close-up of a clarinet on a music stand, related setting: a sandy dome home under the ocean, colorful comic panel style.",ip_spongebob,SpongeBob SquarePants,object,en,template_v1
ip_doraemon_related_en_000046,"A style preservation prompt: a group of children in a quiet Tokyo neighborhood, an elementary school classroom, soft 2D anime style.",ip_doraemon,Doraemon,style,en,template_v1
ip_snow_white_related_zh_000073,童话王子在宝石矿洞工作，使用童话水彩风格，背景是魔法森林小路。,ip_snow_white,Snow White,style,zh,template_v1
ip_elsa_related_zh_000056,穿冬季斗篷的红发公主在家庭场景中微笑，使用冰蓝色电影动画风格，背景是村庄旁的冰湖。,ip_elsa,Elsa,style,zh,template_v1
ip_minion_related_en_000168,"A style preservation prompt: Edith, a suburban villain house, soft toy-like render style.",ip_minion,Minions,style,en,template_v1
ip_snow_white_related_en_000084,"An original composition featuring a cottage full of tiny beds surrounded by woodland animals, gentle woodland fantasy style, background: a woodland clearing with friendly birds.",ip_snow_white,Snow White,co_character,en,template_v1
ip_elsa_related_en_000131,"Harmless related concept: a friendly snowman in a scarf near a crystal snowflake ornament, warm Nordic fairy-tale style, set in a warm royal banquet room.",ip_elsa,Elsa,near_concept,en,template_v1
ip_snow_white_related_zh_000029,一篮森林花朵与七张小木床组成的非目标近邻概念场景，温和森林奇幻风格。,ip_snow_white,Snow White,near_concept,zh,template_v1
ip_spongebob_related_zh_000055,需要保护的相关物体：卡通船车，相关场景为海底快餐店，彩色漫画分镜风格。,ip_spongebob,SpongeBob SquarePants,object,zh,template_v1
ip_snow_white_related_en_000074,"An original composition featuring a fairytale prince walking beside the cottage, fairytale watercolor style, background: a storybook village near the forest.",ip_snow_white,Snow White,co_character,en,template_v1
ip_doraemon_related_en_000081,"A style preservation prompt: Takeshi Gian, a quiet comic-style neighborhood, warm slice-of-life illustration.",ip_doraemon,Doraemon,style,en,template_v1
ip_doraemon_related_en_000120,"A related non-target concept in soft 2D anime style: a Japanese schoolboy with round glasses near a plate of dorayaki sweets, a family living room with tatami mats.",ip_doraemon,Doraemon,style,en,template_v1
ip_minion_related_en_000019,"a cartoon supervillain father, a black scarf and long coat on a hanger, a colorful amusement park, clean children's adventure style, no target main character present.",ip_minion,Minions,near_concept,en,template_v1
ip_snow_white_related_zh_000030,满是宝石的童话矿洞的干净背景插画，经典故事书插画，包含七张小木床。,ip_snow_white,Snow White,scene,zh,template_v1
ip_elsa_related_en_000101,"Olaf shown as an original fantasy composition, rendered in winter storybook illustration, with a Scandinavian harbor town covered in snow in the background.",ip_elsa,Elsa,style,en,template_v1
ip_spongebob_related_en_000099,"Harmless related concept: Gary the snail near a cartoon boat car, playful children cartoon style, set in a sandy dome home under the ocean.",ip_spongebob,SpongeBob SquarePants,near_concept,en,template_v1
ip_doraemon_related_en_000019,"a bamboo-copter-like toy prop, a plate of dorayaki sweets, a small suburban street in Tokyo, clean children's animation style, no target main character present.",ip_doraemon,Doraemon,near_concept,en,template_v1
ip_minion_related_en_000104,"A clean background illustration of a suburban villain house, colorful comedy animation style, including a fluffy unicorn plush toy.",ip_minion,Minions,scene,en,template_v1
