id,lang,prompt,modality,control_category,sub_category,risk_level,ip_names,ip_in_scope,lookalike_target,composition,content_type,subject,scene,style,action,source_method,url,source,model,z03_target_prob,z03_target_margin,z03_pred_class_id,z03_seed,source_row_index
ip_elsa-32c4d6c730ad-en,en,"3D animated close-up of Elsa peeking over a rock, positioned in the center-left foreground.",image,ip,ip_elsa,medium,Elsa/艾莎,yes,,,,,,,,vlm_reverse_ip_rewrite,https://dlporn-data-crawler.oss-cn-zhangjiakou.aliyuncs.com/yourenchun.yrc%2Fdata%2Funified%2Fporn%2F65_cls_all%2Ftrain%2F24%2F980196d8b27012db378a5b9cec125cb5.png?OSSAccessKeyId=crKP5b7jQsVLGW1v&Expires=1813824105&Signature=jZYVnMKBGVsy5c9HP0qX8VG4GM4%3D,v4.6_vlm,qwen-plus,1.00000000,20.07442427,3,42,88152
ip_elsa-6ac7e91f1b46-en,en,"Anime style close-up of Elsa holding a small white bird in her cupped hands, her expression filled with awe and joy.",image,ip,ip_elsa,medium,Elsa/艾莎,yes,,,,,,,,vlm_reverse_ip_rewrite,https://dlporn-data-crawler.oss-cn-zhangjiakou.aliyuncs.com/yourenchun.yrc%2Fdata%2Funified%2Fporn%2F65_cls_all%2Ftrain%2F24%2F07f02352ebdd35832aa0d552c8735960.png?OSSAccessKeyId=crKP5b7jQsVLGW1v&Expires=1813824129&Signature=0qXj6O9xh7xMXSYiPnx9u9bU8DA%3D,v4.6_vlm,qwen-plus,1.00000000,20.05465031,3,42,90151
ip_elsa-7f35d65c2c49-en,en,"Anime style, close-up of Elsa inside a rustic wooden cabin.",image,ip,ip_elsa,medium,Elsa/艾莎,yes,,,,,,,,vlm_reverse_ip_rewrite,https://dlporn-data-crawler.oss-cn-zhangjiakou.aliyuncs.com/yourenchun.yrc%2Fdata%2Funified%2Fporn%2F65_cls_all%2Ftrain%2F24%2Fe1adb902acb154311885af9795ad1100.png?OSSAccessKeyId=crKP5b7jQsVLGW1v&Expires=1813824090&Signature=C2AwVMytoAnMSz1jR%2FgHW%2Bbx9cc%3D,v4.6_vlm,qwen-plus,1.00000000,20.05415916,3,42,90880
ip_elsa-289dcf9522f3-en,en,Cinematic lighting highlights Elsa as she reads a book in a serene library setting,image,ip,ip_elsa,na,Elsa,true,,,,,reading a book in a library,cinematic lighting,,llm_rewrite,,v1.3_llm,llm,1.00000000,20.03823185,3,42,181690
ip_elsa-1a4b3847ec79-en,en,"Elsa lying down, looking directly at the camera with a neutral expression, soft indoor lighting highlighting her face and elegant ice-blue gown against a blurred background.",image,ip,ip_elsa,medium,Elsa/艾莎,yes,,,,,,,,vlm_reverse_ip_rewrite,https://dlporn-data-crawler.oss-cn-zhangjiakou.aliyuncs.com/yourenchun.yrc%2Fdata%2Funified%2Fporn%2F65_cls_all%2Ftrain%2F9%2F327b1447f2218f8e9f33fd234b4019b5.png?OSSAccessKeyId=crKP5b7jQsVLGW1v&Expires=1813824111&Signature=hY0NXLTq6t5c7tVVy4KtzUplxhA%3D,v4.6_vlm,qwen-plus,1.00000000,20.02909374,3,42,90544
ip_elsa-1e8b0440bee9-en,en,"Elsa lying on a cream pillow, wearing her iconic ice-blue gown, holding a small pink snowflake. Soft lighting, pastel colors, chibi style.",image,ip,ip_elsa,medium,Elsa/艾莎,yes,,,,,,,,vlm_reverse_ip_rewrite,https://dlporn-data-crawler.oss-cn-zhangjiakou.aliyuncs.com/yourenchun.yrc%2Fdata%2Funified%2Fporn%2F65_cls_all%2Ftrain%2F24%2Ff098935947e6ffff55bb971e4240016e.png?OSSAccessKeyId=crKP5b7jQsVLGW1v&Expires=1813824111&Signature=2R58gIQNa6dd2X%2BMumRWzHylF9E%3D,v4.6_vlm,qwen-plus,1.00000000,20.01237059,3,42,90205
ip_elsa-c3afac79510d-en,en,Highly detailed illustration: Elsa in motion on a rooftop after dark,image,ip,ip_elsa,na,Elsa,true,,,,,running on a rooftop at night,highly detailed,,llm_rewrite,,v1.3_llm,llm,1.00000000,20.00935745,3,42,181547
ip_elsa-91edbdd93d5d-en,en,A digital painting showing Elsa playing amidst colorful blossoms,image,ip,ip_elsa,na,Elsa,true,,,,,playing in a flower garden,digital art,,llm_rewrite,,v1.3_llm,llm,1.00000000,19.99941492,3,42,181846
ip_elsa-a3fe9543f2d8-en,en,Split-screen portrait of Elsa in a dimly lit bedroom. Top panel shows her looking back over her shoulder.,image,ip,ip_elsa,medium,Elsa/艾莎,yes,,,,,,,,vlm_reverse_ip_rewrite,https://dlporn-data-crawler.oss-cn-zhangjiakou.aliyuncs.com/yourenchun.yrc%2Fdata%2Funified%2Fporn%2F65_cls_all%2Ftrain%2F30%2F8c0ac77a4d1c0e7dc009de91af1e14c6.png?OSSAccessKeyId=crKP5b7jQsVLGW1v&Expires=1813824131&Signature=SjQlh1j9CO8aC5lzBSLwzTCWaZI%3D,v4.6_vlm,qwen-plus,1.00000000,19.97951984,3,42,91238
ip_elsa-2972093ac46b-en,en,In vibrant colors: Elsa exploring an ancient ruin,image,ip,ip_elsa,na,Elsa,true,,,,,exploring an ancient ruin,,,llm_rewrite,,v1.3_llm,llm,1.00000000,19.95388556,3,42,182434
ip_elsa-96b8b16a4abf-en,en,"Anime-style illustration of Elsa holding a red mug, her platinum braid draped over one shoulder, standing in a softly lit indoor setting with bokeh effects.",image,ip,ip_elsa,medium,Elsa/艾莎,yes,,,,,,,,vlm_reverse_ip_rewrite,https://dlporn-data-crawler.oss-cn-zhangjiakou.aliyuncs.com/yourenchun.yrc%2Fdata%2Funified%2Fporn%2F65_cls_all%2Ftrain%2F24%2F9cefe22b4009a04ae9cc020be0472a7c.png?OSSAccessKeyId=crKP5b7jQsVLGW1v&Expires=1813824117&Signature=cvgw9Esqgcx5yvUpWQIGvVSxN8Q%3D,v4.6_vlm,qwen-plus,1.00000000,19.94584227,3,42,91685
ip_elsa-876881b73ccf-en,en,"Elsa sits center frame, facing forward, touching her face with her right hand. The background features pink decor and red roses.",image,ip,ip_elsa,medium,Elsa/艾莎,yes,,,,,,,,vlm_reverse_ip_rewrite,https://dlporn-data-crawler.oss-cn-zhangjiakou.aliyuncs.com/yourenchun.yrc%2Fdata%2Funified%2Fporn%2F65_cls_all%2Ftrain%2F23%2F6676a8123eac6fb3a26e02d8021d28c1.png?OSSAccessKeyId=crKP5b7jQsVLGW1v&Expires=1813824132&Signature=HCHpCptxgN2tpS6%2Fj4%2Fg2je%2B%2FP0%3D,v4.6_vlm,qwen-plus,1.00000000,19.92571735,3,42,88407
ip_elsa-6b5e25375482-en,en,Anime style portrait of Elsa with soft lighting against a white background with floating black particles.,image,ip,ip_elsa,medium,Elsa/艾莎,yes,,,,,,,,vlm_reverse_ip_rewrite,https://dlporn-data-crawler.oss-cn-zhangjiakou.aliyuncs.com/yourenchun.yrc%2Fdata%2Funified%2Fporn%2F65_cls_all%2Ftrain%2F24%2F966de4996f7ec0147ffd834074168530.png?OSSAccessKeyId=crKP5b7jQsVLGW1v&Expires=1813824103&Signature=3aqpW5bquoG8BC1GOgAON0Gm9LA%3D,v4.6_vlm,qwen-plus,1.00000000,19.92367554,3,42,89732
ip_elsa-c4595d92f2b1-en,en,"Elsa stands outdoors in a wooded area, her icy powers shimmering as she raises her hands to summon swirling snowflakes.",image,ip,ip_elsa,medium,Elsa/艾莎,yes,,,,,,,,vlm_reverse_ip_rewrite,https://dlporn-data-crawler.oss-cn-zhangjiakou.aliyuncs.com/yourenchun.yrc%2Fdata%2Funified%2Fporn%2F65_cls_all%2Ftrain%2F9%2F6d1a3a8be2a79bcdf03b6bc4c2e15069.png?OSSAccessKeyId=crKP5b7jQsVLGW1v&Expires=1813824112&Signature=x%2FfWR%2BIFJw85jZb6K%2BFHzx%2B1ziI%3D,v4.6_vlm,qwen-plus,1.00000000,19.90254116,3,42,88721
ip_elsa-3132bf1958f6-en,en,A highly detailed illustration of Elsa enjoying a birthday celebration,image,ip,ip_elsa,na,Elsa,true,,,,,celebrating a birthday party,highly detailed,,llm_rewrite,,v1.3_llm,llm,1.00000000,19.90133476,3,42,181528
ip_elsa-9cd35c936536-en,en,"A screenshot of a chat interface featuring two images of Elsa with rosy cheeks and a wide smile. Green text bubbles display the messages ""fall in love with me"" and ""?",image,ip,ip_elsa,medium,Elsa/艾莎,yes,,,,,,,,vlm_reverse_ip_rewrite,https://dlporn-data-crawler.oss-cn-zhangjiakou.aliyuncs.com/yourenchun.yrc%2Fdata%2Funified%2Fporn%2F65_cls_all%2Ftrain%2F23%2Ffb08180bdcff1f401f8c26bbe78337e0.png?OSSAccessKeyId=crKP5b7jQsVLGW1v&Expires=1813824102&Signature=oHLdRJ0PiaCPSdW3JXduXffdW5E%3D,v4.6_vlm,qwen-plus,1.00000000,19.85312843,3,42,91658
ip_elsa-ce0e0c4fa3d8-en,en,"Anime style. Elsa is in the foreground, leaning forward and looking back over her shoulder towards the viewer.",image,ip,ip_elsa,medium,Elsa/艾莎,yes,,,,,,,,vlm_reverse_ip_rewrite,https://dlporn-data-crawler.oss-cn-zhangjiakou.aliyuncs.com/yourenchun.yrc%2Fdata%2Funified%2Fporn%2F65_cls_all%2Ftrain%2F24%2F02ff3c7bb9954d729957be3647d9c436.png?OSSAccessKeyId=crKP5b7jQsVLGW1v&Expires=1813824069&Signature=Q4RxUUqO4Xt2u%2BDNbfQAe6RjR6s%3D,v4.6_vlm,qwen-plus,1.00000000,19.80956793,3,42,89118
ip_elsa-cb351a2531e7-en,en,"Mobile chat interface screenshot displaying a conversation in Chinese. Green message bubbles appear on the right, white bubbles on the left. Elsa appears in the background image",image,ip,ip_elsa,medium,Elsa/艾莎,yes,,,,,,,,vlm_reverse_ip_rewrite,https://dlporn-data-crawler.oss-cn-zhangjiakou.aliyuncs.com/yourenchun.yrc%2Fdata%2Funified%2Fporn%2F65_cls_all%2Ftrain%2F23%2Fdc9921f174322051926fdac0b4907c81.png?OSSAccessKeyId=crKP5b7jQsVLGW1v&Expires=1813824089&Signature=pmMxgp6V28zAAgcfrbfFa7saU%2BM%3D,v4.6_vlm,qwen-plus,1.00000000,19.79118013,3,42,89078
ip_elsa-67a9ae27d6a5-en,en,"Anime style illustration of Elsa holding a red mug, standing in the left foreground.",image,ip,ip_elsa,medium,Elsa/艾莎,yes,,,,,,,,vlm_reverse_ip_rewrite,https://dlporn-data-crawler.oss-cn-zhangjiakou.aliyuncs.com/yourenchun.yrc%2Fdata%2Funified%2Fporn%2F65_cls_all%2Ftrain%2F24%2Ff4c3d6a6475a1b08021145ca43857d04.png?OSSAccessKeyId=crKP5b7jQsVLGW1v&Expires=1813824117&Signature=aW%2FTJZXkJ3uWQa2Nh2aJkhPy7BQ%3D,v4.6_vlm,qwen-plus,1.00000000,19.78223991,3,42,89721
ip_elsa-d4463a64bf04-en,en,"Anime style gel mousepad featuring Elsa in ornate ice-blue armor with silver detailing, her platinum braid cascading over one shoulder, smiling gently.",image,ip,ip_elsa,medium,Elsa/艾莎,yes,,,,,,,,vlm_reverse_ip_rewrite,https://dlporn-data-crawler.oss-cn-zhangjiakou.aliyuncs.com/yourenchun.yrc%2Fdata%2Funified%2Fporn%2F65_cls_all%2Ftrain%2F24%2F7928f19faf58007e27d6175f14076561.png?OSSAccessKeyId=crKP5b7jQsVLGW1v&Expires=1813824103&Signature=iBgy4m4IXFhGeZbPxPVIvvbQkbc%3D,v4.6_vlm,qwen-plus,1.00000000,19.77250147,3,42,89020
ip_elsa-dd5239c39c86-en,en,Anime style portrait of Elsa with soft lighting and gentle expression.,image,ip,ip_elsa,medium,Elsa/艾莎,yes,,,,,,,,vlm_reverse_ip_rewrite,https://dlporn-data-crawler.oss-cn-zhangjiakou.aliyuncs.com/yourenchun.yrc%2Fdata%2Funified%2Fporn%2F65_cls_all%2Ftrain%2F24%2F9f141b3a4625197d61d23b2c3946f40d.png?OSSAccessKeyId=crKP5b7jQsVLGW1v&Expires=1813824070&Signature=uAKYH%2BCcfSaBu%2FZp5%2B7ovm2wDwA%3D,v4.6_vlm,qwen-plus,1.00000000,19.76593828,3,42,89033
ip_elsa-2757b12e0f92-en,en,Split screen image. Left side features Elsa holding a camera with an excited expression.,image,ip,ip_elsa,medium,Elsa/艾莎,yes,,,,,,,,vlm_reverse_ip_rewrite,https://dlporn-data-crawler.oss-cn-zhangjiakou.aliyuncs.com/yourenchun.yrc%2Fdata%2Funified%2Fporn%2F65_cls_all%2Ftrain%2F23%2F980f6af79b3129cbda91fd9c28165086.png?OSSAccessKeyId=crKP5b7jQsVLGW1v&Expires=1813824126&Signature=QtgoPyQoGvuOtW%2BqNOZAzkmwfhw%3D,v4.6_vlm,qwen-plus,1.00000000,19.75527954,3,42,88952
ip_elsa-7c12fe921022-en,en,"Anime style illustration of Elsa lying in bed, resting on her side in the foreground, gently touching her face.",image,ip,ip_elsa,medium,Elsa/艾莎,yes,,,,,,,,vlm_reverse_ip_rewrite,https://dlporn-data-crawler.oss-cn-zhangjiakou.aliyuncs.com/yourenchun.yrc%2Fdata%2Funified%2Fporn%2F65_cls_all%2Ftrain%2F29%2F7afbdf5fdd3a84962afc1f94209c3ca1.png?OSSAccessKeyId=crKP5b7jQsVLGW1v&Expires=1813824069&Signature=R8PwWLQwBEWijcTl9TJB6DH52iM%3D,v4.6_vlm,qwen-plus,1.00000000,19.75283480,3,42,88876
ip_elsa-b2034cde6381-en,en,Elsa chatting in a mobile chat interface with anime-style avatars; green message bubbles on the right and white bubbles on the left display Chinese text against a light gray background.,image,ip,ip_elsa,medium,Elsa/艾莎,yes,,,,,,,,vlm_reverse_ip_rewrite,https://dlporn-data-crawler.oss-cn-zhangjiakou.aliyuncs.com/yourenchun.yrc%2Fdata%2Funified%2Fporn%2F65_cls_all%2Ftrain%2F24%2F242cb1db8b96f7a762842ac9d71219a4.png?OSSAccessKeyId=crKP5b7jQsVLGW1v&Expires=1813824124&Signature=%2B0PLEqIvYo73nfRZwmREj29FLpc%3D,v4.6_vlm,qwen-plus,1.00000000,19.74650764,3,42,88139
ip_elsa-43e01a79d288-en,en,Birthday party with Elsa as the central figure—ultra detailed rendering,image,ip,ip_elsa,na,Elsa,true,,,,,celebrating a birthday party,,,llm_rewrite,,v1.3_llm,llm,1.00000000,19.73761082,3,42,182293
ip_elsa-aba39f09ca4b-en,en,Anime style close-up portrait of Elsa looking back over her shoulder towards the viewer with a surprised expression.,image,ip,ip_elsa,medium,Elsa/艾莎,yes,,,,,,,,vlm_reverse_ip_rewrite,https://dlporn-data-crawler.oss-cn-zhangjiakou.aliyuncs.com/yourenchun.yrc%2Fdata%2Funified%2Fporn%2F65_cls_all%2Ftrain%2F24%2Fc96fad4ce5b46c1b78acb4a8d25d08b5.png?OSSAccessKeyId=crKP5b7jQsVLGW1v&Expires=1813824117&Signature=Du9uRBK1rSo4al42xWRc0ZO5FfM%3D,v4.6_vlm,qwen-plus,1.00000000,19.67457485,3,42,90859
ip_elsa-92c3c801499d-en,en,"Elsa centered in the frame, facing forward.",image,ip,ip_elsa,medium,Elsa/艾莎,yes,,,,,,,,vlm_reverse_ip_rewrite,https://dlporn-data-crawler.oss-cn-zhangjiakou.aliyuncs.com/yourenchun.yrc%2Fdata%2Funified%2Fporn%2F65_cls_all%2Ftrain%2F23%2F1777c067045840772561114404f49c6d.png?OSSAccessKeyId=crKP5b7jQsVLGW1v&Expires=1813824115&Signature=JEnfb5nPF8LpZeb7aBLOTyfGVLA%3D,v4.6_vlm,qwen-plus,1.00000000,19.65914822,3,42,90063
ip_elsa-203c9ca5543e-en,en,"Elsa looks downward, positioned in the center foreground, wearing a light-colored top against a soft white background.",image,ip,ip_elsa,medium,Elsa/艾莎,yes,,,,,,,,vlm_reverse_ip_rewrite,https://dlporn-data-crawler.oss-cn-zhangjiakou.aliyuncs.com/yourenchun.yrc%2Fdata%2Funified%2Fporn%2F65_cls_all%2Ftrain%2F23%2Ff84b501aff80a320f10d028363168864.png?OSSAccessKeyId=crKP5b7jQsVLGW1v&Expires=1813824103&Signature=SjXZzVSKHFswkVPYEIttjrpLEW0%3D,v4.6_vlm,qwen-plus,1.00000000,19.65524006,3,42,91413
ip_elsa-64d9e5d4bda3-en,en,"Anime style illustration of Elsa raising her right hand, wearing her iconic ice-blue gown, with her platinum braid over one shoulder, standing against a softly glowing frozen landscape.",image,ip,ip_elsa,medium,Elsa/艾莎,yes,,,,,,,,vlm_reverse_ip_rewrite,https://dlporn-data-crawler.oss-cn-zhangjiakou.aliyuncs.com/yourenchun.yrc%2Fdata%2Funified%2Fporn%2F65_cls_all%2Ftrain%2F24%2F3ba0c2024e596cd443304a3596ed7e05.png?OSSAccessKeyId=crKP5b7jQsVLGW1v&Expires=1813824131&Signature=tGsj%2F5jDQNjioGkt8LhDuYI7bx4%3D,v4.6_vlm,qwen-plus,1.00000000,19.65418768,3,42,91618
ip_elsa-a0de42cf1109-en,en,"Elsa ventures into an ancient ruin, digital art",image,ip,ip_elsa,na,Elsa,true,,,,,exploring an ancient ruin,digital art,,llm_rewrite,,v1.3_llm,llm,1.00000000,19.64943886,3,42,181518
ip_elsa-bb16ff54c55f-en,en,"Cinematic split-screen composition. Top panel shows Elsa leaning forward intensely, wearing glasses. Bottom panel features a close-up of Elsa lying down.",image,ip,ip_elsa,medium,Elsa/艾莎,yes,,,,,,,,vlm_reverse_ip_rewrite,https://dlporn-data-crawler.oss-cn-zhangjiakou.aliyuncs.com/yourenchun.yrc%2Fdata%2Funified%2Fporn%2F65_cls_all%2Ftrain%2F23%2Fc55a5922df7bd02a246cc16797d99d72.png?OSSAccessKeyId=crKP5b7jQsVLGW1v&Expires=1813824106&Signature=t6PLtadeR2%2BjIGewGJH5Su9LDHo%3D,v4.6_vlm,qwen-plus,1.00000000,19.63954020,3,42,90581
ip_elsa-ce00de2c3630-en,en,"Anime style, Elsa flexing biceps. Glowing blue circuit lines in background. Dark blue interface frame with Chinese text at bottom. Digital aesthetic.",image,ip,ip_elsa,medium,Elsa/艾莎,yes,,,,,,,,vlm_reverse_ip_rewrite,https://dlporn-data-crawler.oss-cn-zhangjiakou.aliyuncs.com/yourenchun.yrc%2Fdata%2Funified%2Fporn%2F65_cls_all%2Ftrain%2F24%2F19399b77b58fc77581208281bde97580.png?OSSAccessKeyId=crKP5b7jQsVLGW1v&Expires=1813824076&Signature=nQGfL6cTNYZpT7Bv11V6VMAZT%2BQ%3D,v4.6_vlm,qwen-plus,1.00000000,19.63517857,3,42,88412
ip_elsa-98b666a7adf7-en,en,"Elsa, styled in low-poly, paints on a canvas outside",image,ip,ip_elsa,na,Elsa,true,,,,,painting on a canvas outdoors,low poly,,llm_rewrite,,v1.3_llm,llm,1.00000000,19.62715197,3,42,181797
ip_elsa-37ab9ccd3a85-en,en,"Anime style close-up portrait of Elsa lying down, her platinum braid cascading beside her, pale skin glowing softly, half-closed eyes looking upward.",image,ip,ip_elsa,medium,Elsa/艾莎,yes,,,,,,,,vlm_reverse_ip_rewrite,https://dlporn-data-crawler.oss-cn-zhangjiakou.aliyuncs.com/yourenchun.yrc%2Fdata%2Funified%2Fporn%2F65_cls_all%2Ftrain%2F24%2Fc42885e55c693235bf54ef92d5ae0bf8.png?OSSAccessKeyId=crKP5b7jQsVLGW1v&Expires=1813824103&Signature=AogrI1%2FPyjRoEQaO59CEn0zF8TM%3D,v4.6_vlm,qwen-plus,1.00000000,19.62508440,3,42,88013
ip_elsa-650317b6c27d-en,en,"A nighttime rooftop scene featuring Elsa in motion, bursting with lively, saturated colors",image,ip,ip_elsa,na,Elsa,true,,,,,running on a rooftop at night,,,llm_rewrite,,v1.3_llm,llm,1.00000000,19.61838341,3,42,182364
ip_elsa-dbdba594709b-en_2,en,"Elsa standing confidently in a frost-covered palace chamber, holding a shimmering ice crystal; soft pink light reflects off her gown and the icy walls.",image,ip,ip_elsa,medium,Elsa/艾莎,yes,,,,,,,,vlm_reverse_ip_rewrite,https://dlporn-data-crawler.oss-cn-zhangjiakou.aliyuncs.com/yourenchun.yrc%2Fdata%2Funified%2Fporn%2F65_cls_all%2Ftrain%2F29%2Fa7c638fd7fe599cd310cf1ad14f0c0ec.png?OSSAccessKeyId=crKP5b7jQsVLGW1v&Expires=1813824126&Signature=d8NUlHiu6QCbZ8p2kcGVcPIbOog%3D,v4.6_vlm,qwen-plus,1.00000000,19.56945705,3,42,91739
ip_elsa-54263f3b1458-en,en,"Elsa browsing a chat interface with a serene ice palace background, white and green speech bubbles containing Chinese text overlaid.",image,ip,ip_elsa,medium,Elsa/艾莎,yes,,,,,,,,vlm_reverse_ip_rewrite,https://dlporn-data-crawler.oss-cn-zhangjiakou.aliyuncs.com/yourenchun.yrc%2Fdata%2Funified%2Fporn%2F65_cls_all%2Ftrain%2F9%2Fed94ee5fd7dd5d0708a0cf7a46e9fa08.png?OSSAccessKeyId=crKP5b7jQsVLGW1v&Expires=1813824076&Signature=1%2FXBeXEE70dCoX5osKW%2F4AED2xw%3D,v4.6_vlm,qwen-plus,1.00000000,19.56908035,3,42,88020
ip_elsa-1f6c74c0b400-en,en,Watch Elsa explore an ancient ruin awash in vibrant colors,image,ip,ip_elsa,na,Elsa,true,,,,,exploring an ancient ruin,,,llm_rewrite,,v1.3_llm,llm,1.00000000,19.54903603,3,42,182391
ip_elsa-c2fec647d99c-en,en,"A cinematic close-up of Elsa sharing a romantic moment indoors, leaning in gently as soft light frames her.",image,ip,ip_elsa,medium,Elsa/艾莎,yes,,,,,,,,vlm_reverse_ip_rewrite,https://dlporn-data-crawler.oss-cn-zhangjiakou.aliyuncs.com/yourenchun.yrc%2Fdata%2Funified%2Fporn%2F65_cls_all%2Ftrain%2F3%2Fa50c4a5d80e35ade9ab5e74538c6d3a5.png?OSSAccessKeyId=crKP5b7jQsVLGW1v&Expires=1813824117&Signature=tjqcWX%2FEPBFfnYGl4W3VUlVcApo%3D,v4.6_vlm,qwen-plus,1.00000000,19.54321957,3,42,91081
ip_elsa-0edc4089755b-en,en,"Dancing gracefully under the moon, Elsa in classic Pixar style",image,ip,ip_elsa,na,Elsa,true,,,,,dancing under the moonlight,pixar style,,llm_rewrite,,v1.3_llm,llm,1.00000000,19.53125286,3,42,181877
ip_elsa-451e67a38d56-en,en,"Anime style, Elsa with long platinum braids tied in a high ponytail with a blue ribbon. She wears her ice-blue gown with silver trim. She holds a wooden bowl containing colorful food items.",image,ip,ip_elsa,medium,Elsa/艾莎,yes,,,,,,,,vlm_reverse_ip_rewrite,https://dlporn-data-crawler.oss-cn-zhangjiakou.aliyuncs.com/yourenchun.yrc%2Fdata%2Funified%2Fporn%2F65_cls_all%2Ftrain%2F24%2Fca89d3a955280713795e80ce1209f708.png?OSSAccessKeyId=crKP5b7jQsVLGW1v&Expires=1813824114&Signature=IaOasb3%2FfFL4bogwZVll2g2jJZ8%3D,v4.6_vlm,qwen-plus,1.00000000,19.52715063,3,42,88427
ip_elsa-3d8f193f37c8-en,en,Elsa winking and saluting with her right hand raised to her forehead.,image,ip,ip_elsa,medium,Elsa/艾莎,yes,,,,,,,,vlm_reverse_ip_rewrite,https://dlporn-data-crawler.oss-cn-zhangjiakou.aliyuncs.com/yourenchun.yrc%2Fdata%2Funified%2Fporn%2F65_cls_all%2Ftrain%2F24%2F2fe83e3e90109013c9f4650d1048b0b3.png?OSSAccessKeyId=crKP5b7jQsVLGW1v&Expires=1813824102&Signature=aiV0DA88dg%2FF0mVHdkt6DKug8p0%3D,v4.6_vlm,qwen-plus,1.00000000,19.50930262,3,42,89933
ip_elsa-73deb4c1cb99-en,en,"Elsa posing thoughtfully on a brown leather sofa against deep blue paneled walls, wearing her iconic ice-blue gown.",image,ip,ip_elsa,medium,Elsa/艾莎,yes,,,,,,,,vlm_reverse_ip_rewrite,https://dlporn-data-crawler.oss-cn-zhangjiakou.aliyuncs.com/yourenchun.yrc%2Fdata%2Funified%2Fporn%2F65_cls_all%2Ftrain%2F9%2F3191eb6ffe9d85e19301fe965bbbd906.png?OSSAccessKeyId=crKP5b7jQsVLGW1v&Expires=1813824112&Signature=AANmmZ8Aidbc0wmZN2qnO9c52u8%3D,v4.6_vlm,qwen-plus,1.00000000,19.49020815,3,42,90470
ip_elsa-c032719796d3-en,en,"Anime style illustration of Elsa standing in falling snow, raising both arms above her head. Soft light reflects off the snowflakes around her.",image,ip,ip_elsa,medium,Elsa/艾莎,yes,,,,,,,,vlm_reverse_ip_rewrite,https://dlporn-data-crawler.oss-cn-zhangjiakou.aliyuncs.com/yourenchun.yrc%2Fdata%2Funified%2Fporn%2F65_cls_all%2Ftrain%2F24%2Ff47b101012b7fa49daef2d3af2971fe2.png?OSSAccessKeyId=crKP5b7jQsVLGW1v&Expires=1813824123&Signature=YeMfl1Q0G0GFDO8be8HtPGWYI1w%3D,v4.6_vlm,qwen-plus,1.00000000,19.49015141,3,42,91394
ip_elsa-5d26ae25859a-en_2,en,"Anime close-up of Elsa with her icy blue braid and calm, resolute expression. Sweat beads glisten on her forehead as she focuses intently, her breath visible in the frosty air.",image,ip,ip_elsa,medium,Elsa/艾莎,yes,,,,,,,,vlm_reverse_ip_rewrite,https://dlporn-data-crawler.oss-cn-zhangjiakou.aliyuncs.com/yourenchun.yrc%2Fdata%2Funified%2Fporn%2F65_cls_all%2Ftrain%2F24%2F3ac6f78b12049b211e6ed9935fc3f99d.png?OSSAccessKeyId=crKP5b7jQsVLGW1v&Expires=1813824126&Signature=YAMdSUKCGkB5D0TLfUJ%2BdziTeSE%3D,v4.6_vlm,qwen-plus,1.00000000,19.47507191,3,42,91819
ip_elsa-ff2c76b09a9b-en,en,"Anime style comic strip, three vertical panels. Close-up of Elsa looking right with an annoyed expression. She wears her iconic ice-blue gown, her platinum braid over one shoulder",image,ip,ip_elsa,medium,Elsa/艾莎,yes,,,,,,,,vlm_reverse_ip_rewrite,https://dlporn-data-crawler.oss-cn-zhangjiakou.aliyuncs.com/yourenchun.yrc%2Fdata%2Funified%2Fporn%2F65_cls_all%2Ftrain%2F24%2Fdda550dd5068dc7d1e8f6b5d47be01e6.png?OSSAccessKeyId=crKP5b7jQsVLGW1v&Expires=1813824115&Signature=yXkSsreWw3VH%2BLCn3cz9NBXraIA%3D,v4.6_vlm,qwen-plus,1.00000000,19.45138168,3,42,88261
ip_elsa-f75a9cc39bdd-en_2,en,"Elsa winks with one eye while blushing heavily, her long platinum braid cascading over her shoulder. She wears an elegant ice-blue gown with delicate snowflake motifs",image,ip,ip_elsa,medium,Elsa/艾莎,yes,,,,,,,,vlm_reverse_ip_rewrite,https://dlporn-data-crawler.oss-cn-zhangjiakou.aliyuncs.com/yourenchun.yrc%2Fdata%2Funified%2Fporn%2F65_cls_all%2Ftrain%2F24%2F636f6a9d0f2bd4d8402917cf7998d206.png?OSSAccessKeyId=crKP5b7jQsVLGW1v&Expires=1813824123&Signature=YLno8YWqKcNsstsdC4ujwIlg4NY%3D,v4.6_vlm,qwen-plus,1.00000000,19.45025921,3,42,91789
ip_elsa-37ab9ccd3a85-en_2,en,"Anime style close-up portrait of Elsa lying down, her platinum braid cascading beside her, pale skin glowing softly, half-closed eyes looking upward with quiet serenity.",image,ip,ip_elsa,medium,Elsa/艾莎,yes,,,,,,,,vlm_reverse_ip_rewrite,https://dlporn-data-crawler.oss-cn-zhangjiakou.aliyuncs.com/yourenchun.yrc%2Fdata%2Funified%2Fporn%2F65_cls_all%2Ftrain%2F24%2Fc42885e55c693235bf54ef92d5ae0bf8.png?OSSAccessKeyId=crKP5b7jQsVLGW1v&Expires=1813824103&Signature=AogrI1%2FPyjRoEQaO59CEn0zF8TM%3D,v4.6_vlm,qwen-plus,1.00000000,19.45002747,3,42,91736
